Datetime,Tweet,Username,Retweets,Followers,CleanTweet
2021-07-11 23:09:07,RT @normanswan: Senior business figures turned to former PM Kevin Rudd to intervene in bringing forward Australia's Pfizer vaccine supply …,kimworldwide,467,2151,rt: senior business figures turned to former pm kevin rudd to intervene in bringing forward australia's pfizer vaccine supply …
2021-07-11 23:09:07,RT @brixbrat: this prolly the cure for COVID,1804bubba,16396,2052,rt: this prolly the cure for covid
2021-07-11 23:09:07,"@CDCgov release the damn vaccine for kids. Do your fucking job. There have been 606,000 deaths from COVID, not from the vaccines. Release the damn vaccines for kids! https://t.co/ZbzzZXrzJ7",BigTinyBird,1,6212,"@cdcgov release the damn vaccine for kids. do your fucking job. there have been,000 deaths from covid, not from the vaccines. release the damn vaccines for kids!"
2021-07-11 23:09:06,@MightBeReign @cavi48 It’s the fucking gammon in all countries. All the old people should’ve fucking been wiped out by covid. Literally pointless,jmzed_,0,1218,@mightbereign it’s the fucking gammon in all countries. all the old people should’ve fucking been wiped out by covid. literally pointless
2021-07-11 23:09:06,RT @br0ztitute: me in 2065 enjoying my youth cause Covid took it away from me https://t.co/oVA1EjC0eE,VinnyTheFather,3477,1996,rt: me in enjoying my youth cause covid took it away from me
2021-07-11 23:09:06,"RT @sprouvs: it was entertaining who cares if england didn’t win, this is probably the biggest event we’ve had since covid began and it was…",madslili,4,1674,"rt: it was entertaining who cares if england didn’t win, this is probably the biggest event we’ve had since covid began and it was…"
2021-07-11 23:09:05,"RT @jessicashortall: This is the newly elected head of the Republican Party of Texas. 

In the month following this tweet, 25,000 Americans…",ErinForYall,39,9974,"rt: this is the newly elected head of the republican party of texas. 

in the month following this tweet,,000 americans…"
2021-07-11 23:09:04,"RT @drcraigwax: In my opinion, we must #StopTheVaccine until we investigate over 9000 deaths and 400,000 adverse events related to this nov…",drewwood30,159,1801,"rt: in my opinion, we must until we investigate over deaths and,000 adverse events related to this nov…"
2021-07-11 23:09:03,"RT @MrKRudd: Sydney is desperate for Pfizer. But in America (where there’s a surplus) Murdoch has promoted fear of vaccines… 

This US anti…",ecobard,778,1768,"rt: sydney is desperate for pfizer. but in americawhere there’s a surplus) murdoch has promoted fear of vaccines… 

this us anti…"
2021-07-11 23:09:03,"Phillies' Nola, three teammates go on COVID-19 injured list - Major League Baseball News - https://t.co/TV420atMaf https://t.co/wr7baGbWqN",MLB_News247,0,1348,"phillies' nola, three teammates go on covid-19 injured list - major league baseball news -"
2021-07-11 23:09:03,"RT @MichaelPSenger: Want to know why Australians believe their chance of dying of COVID is 38%, when the reality is 0.02%? Look no further.…",Liz_Scenicroute,117,1531,"rt: want to know why australians believe their chance of dying of covid is%, when the reality is.02%? look no further.…"
2021-07-11 23:09:02,"RT @DrShayPhD: Help me understand how we are supposed to have Covid Cards to do most everything, but having ID Cards to Vote is a problem.",lbaguiar19,468,3687,"rt: help me understand how we are supposed to have covid cards to do most everything, but having id cards to vote is a problem."
2021-07-11 23:09:02,@EtherealHydri @ctwilken @cona1960 @dspiegel @edyong This is a great article (his award for science reporting was very well deserved this yr) and gives a kind of overview of just how weird immune systems are: https://t.co/rOLFXfoiFm,noodlemaz,0,3214,@etherealhydri this is a great articlehis award for science reporting was very well deserved this yr) and gives a kind of overview of just how weird immune systems are:
2021-07-11 23:09:02,"RT @washingtonpost: For some nurses, it is as if they fought in a war no one acknowledges.

“You’re living this reality that people don’t u…",OutOfFucksQween,174,8836,"rt: for some nurses, it is as if they fought in a war no one acknowledges.

“you’re living this reality that people don’t u…"
2021-07-11 23:09:01,RT @qyudimples: WHY ARE PPL THINKING IM PREGNANT I DONT HAVE A BABY I HAVE COVID,nnanshix,24337,2571,rt: why are ppl thinking im pregnant i dont have a baby i have covid
2021-07-11 23:09:01,@Miti_Vigliero Covid- ringrazia...,alice_ledda_,0,1262,@miti_vigliero covid- ringrazia...
2021-07-11 23:09:01,"Pfizer, U.S. health officials to discuss COVID boosters on Monday -company https://t.co/iJIFp15AeL",4danlopez,0,3836,"pfizer, u.s. health officials to discuss covid boosters on monday -company"
2021-07-11 23:09:00,"RT @Inkling61: @RonFilipkowski Yesterday they cheered missing the 70% covid vaccination goal. 

This is not how supporters of democracy beh…",linda_lindylou,24,3727,"rt: yesterday they cheered missing the% covid vaccination goal. 

this is not how supporters of democracy beh…"
2021-07-11 23:09:00,RT @Pollytics: This is..... quite something. Kevin Rudd operating as a private citizen to..... give Morrison an out to be able to do his da…,SeanBradbery,211,11018,rt: this is..... quite something. kevin rudd operating as a private citizen to..... give morrison an out to be able to do his da…
2021-07-11 23:09:00,"RT @brfootball: Argentina's winners welcomed home, and Messi's wife was there after COVID-19 restrictions meant it was not possible to atte…",alaska_gh,1940,4510,"rt: argentina's winners welcomed home, and messi's wife was there after covid-19 restrictions meant it was not possible to atte…"
2021-07-11 23:09:00,"This is so interesting. I’ve been watching a Canadian Mass online since covid hit, but before covid I was very keen to listen for political messages and happy to find my particular church staying out of things save for the “love thy neighbor” angle. Happily progressive at that. https://t.co/nALAqZo3Vc",FunKelly,0,4223,"this is so interesting. i’ve been watching a canadian mass online since covid hit, but before covid i was very keen to listen for political messages and happy to find my particular church staying out of things save for the “love thy neighbor” angle. happily progressive at that."
2021-07-11 23:08:59,RT @wxyzdetroit: Royal Caribbean International is requiring unvaccinated passengers in Florida cruises to get travel insurance. Enough to c…,meredithheron,7,18279,rt: royal caribbean international is requiring unvaccinated passengers in florida cruises to get travel insurance. enough to c…
2021-07-11 23:08:58,@PalmerReport And when some of them die from Covid…it was their “free” choice. Buh bye now. I just feel sorry for the healthcare workers who have to deal with this pandemic of ignorance.,TracyPattin,0,1576,@palmerreport and when some of them die from covid…it was their “free” choice. buh bye now. i just feel sorry for the healthcare workers who have to deal with this pandemic of ignorance.
2021-07-11 23:08:58,Health expert says politics has got in the way of NSW's COVID-19 response https://t.co/tuXB02urUf @CFAForesight,rightfuture,0,1593,health expert says politics has got in the way of nsw's covid-19 response
2021-07-11 23:08:57,RT @hayrr: rashford was tired from carrying the government during covid,goIdenromantics,4207,1171,rt: rashford was tired from carrying the government during covid
2021-07-11 23:08:57,RT @Mylastrollo: But Britain? It’s in the middle of an explosive new wave. Of a deadly new variant. And this is the moment…wait for it…that…,factory_sausage,98,1487,rt: but britain? it’s in the middle of an explosive new wave. of a deadly new variant. and this is the moment…wait for it…that…
2021-07-11 23:08:57,RT @SirjohnKyle: After this weekend I eh want to hear anything about covid again,Marlon_COD,11,2155,rt: after this weekend i eh want to hear anything about covid again
2021-07-11 23:08:56,"and thus no transmission. Most of covid vaccines in use right now are tested with endpoint of symptomatic disease not infection, thus we don’t know protection rendered by them against asymptomatic infection and thus, how efficiently they can cut transmission.  (9/n)",Maneesh312,0,1860,"and thus no transmission. most of covid vaccines in use right now are tested with endpoint of symptomatic disease not infection, thus we don’t know protection rendered by them against asymptomatic infection and thus, how efficiently they can cut transmission./n)"
2021-07-11 23:08:56,RT @DailyExposeGB: BREAKING - Deaths due to the C0V1-D jabs in the UK after 6 months are 407% higher than deaths due to all other vaccines…,2016hyacinth,55,1043,rt: breaking - deaths due to the c0v1-d jabs in the uk after months are% higher than deaths due to all other vaccines…
2021-07-11 23:08:55,RT @hayrr: rashford was tired from carrying the government during covid,Freya_Gowrley,4207,10330,rt: rashford was tired from carrying the government during covid
2021-07-11 23:08:55,"number of people an infected individual can infect in non immune population I.e in 100% susceptible population. Higher the Ro higher is proportion required to be immunised from infection to reach herd immunity. In case of covid, Ro for Wild type Wuhan Virus was estimated (7/n)",Maneesh312,0,1860,"number of people an infected individual can infect in non immune population i.e in% susceptible population. higher the ro higher is proportion required to be immunised from infection to reach herd immunity. in case of covid, ro for wild type wuhan virus was estimated7/n)"
2021-07-11 23:08:54,"Decreasing (read covid cases here), if effective reproduction number is kept less than 1 for long a disease is eradicated. Even for endemic stage stage of an infectious disease effective reproduction number Re should be at least equal to 1 so there is no exponential surge (5/n)",Maneesh312,0,1860,"decreasingread covid cases here), if effective reproduction number is kept less than for long a disease is eradicated. even for endemic stage stage of an infectious disease effective reproduction number re should be at least equal to so there is no exponential surge5/n)"
2021-07-11 23:08:54,"RT @ColetteGarnaut: So Mr Rudd is now doing the PM's job too, with the Premiers doing much of the rest, so what TF does Morrison actually d…",JRWeaver55,221,10528,"rt: so mr rudd is now doing the pm's job too, with the premiers doing much of the rest, so what tf does morrison actually d…"
2021-07-11 23:08:54,"RT @chrisyelland: Strange how the South African Defence Force can be used to enforce the COVID-19 lockdown in the townships, but are not al…",Don_Chorleone_,139,1640,"rt: strange how the south african defence force can be used to enforce the covid-19 lockdown in the townships, but are not al…"
2021-07-11 23:08:54,"RT @Trump_ton: *Breaking*

Scientists reveal new images of Covid-19 variants including the deadly #JohnsonVariant https://t.co/pPUzDZskle",mattprescott,350,15472,"rt: *breaking*

scientists reveal new images of covid-19 variants including the deadly"
2021-07-11 23:08:53,"@mtgreenee “New, localized hot spots are emerging, especially in stretches of the South, the Midwest &amp; the West. And, according to an analysis NPR conducted with Johns Hopkins University, those surges are likely driven by pockets of dangerously low vaccination rates.”https://t.co/rKgf5GTPNz",lizard817,1,5702,"@mtgreenee “new, localized hot spots are emerging, especially in stretches of the south, the midwest; the west. and, according to an analysis npr conducted with johns hopkins university, those surges are likely driven by pockets of dangerously low vaccination rates.”https://t.co/rkgf5gtpnz"
