State,Date,Confirmed,Recovered,Deceased,Tested
HP,2021-05-28,187342,165786,3040,1888929
HP,2021-05-29,188604,168524,3070,1902322
HP,2021-05-30,189465,171393,3111,1910855
HP,2021-05-31,190330,173560,3127,1922211
HP,2021-06-01,191251,175657,3165,1935704
HP,2021-06-02,192142,176949,3194,1950718
HP,2021-06-03,193137,178840,3217,1966968
HP,2021-06-04,193924,180870,3244,1986041
HP,2021-06-05,194742,181972,3263,2005214
HP,2021-06-06,195099,183434,3281,2017058
HP,2021-06-07,195755,184878,3299,2035502
HP,2021-06-08,196351,186033,3312,2057123
HP,2021-06-09,196905,186872,3327,2079170
HP,2021-06-10,197438,187734,3344,2101959
HP,2021-06-11,197943,188691,3351,2123864
HP,2021-06-12,198313,189522,3368,2144774
HP,2021-06-13,198550,190377,3375,2159415
HP,2021-06-14,198876,191041,3382,2178258
HP,2021-06-15,199197,191732,3394,2201170
HP,2021-06-16,199407,192256,3398,2219860
HP,2021-06-17,199699,192841,3408,2243658
HP,2021-06-18,200043,193418,3413,2267297
HP,2021-06-19,200282,193850,3423,2287300
HP,2021-06-20,200410,194249,3426,2298280
HP,2021-06-21,200603,194739,3432,2314054
HP,2021-06-22,200791,195055,3437,2332446
HP,2021-06-23,201049,195289,3445,2349178
HP,2021-06-24,201210,195611,3447,2360382
HP,2021-06-25,201363,195929,3449,2374452
HP,2021-06-26,201547,196178,3455,2389661
HP,2021-06-27,201665,196422,3457,2398020
HP,2021-06-28,201813,196629,3460,2410448
HP,2021-06-29,201980,196837,3461,2425365
HP,2021-06-30,202123,197006,3463,2438154
HP,2021-07-01,202290,197155,3464,2451440
HP,2021-07-02,202440,197369,3465,2463480
HP,2021-07-03,202555,197612,3466,2476760
HP,2021-07-04,202642,197778,3467,2483610
HP,2021-07-05,202800,197943,3468,2496207
HP,2021-07-06,202945,198123,3469,2512236
HP,2021-07-07,203117,198282,3470,2528724
HP,2021-07-08,203245,198441,3470,2543840
HP,2021-07-09,203425,198570,3471,2545641
HP,2021-07-10,203563,198732,3474,2572421
HP,2021-07-11,203626,198882,3475,2574298
HP,2021-07-12,203719,199019,3476,2591344
HP,2021-07-13,203869,199170,3480,2605900
HP,2021-07-14,203962,199270,3483,2620218
HP,2021-07-15,204098,199444,3486,2633662
HP,2021-07-16,204224,199582,3488,2648371
HP,2021-07-17,204337,199720,3489,2662969
HP,2021-07-18,204391,199873,3491,2668822
HP,2021-07-19,204516,200036,3491,2680371
HP,2021-07-20,204618,200150,3491,2694303
HP,2021-07-21,204685,200233,3491,2701754
HP,2021-07-22,204800,200352,3493,2716539
HP,2021-07-23,204887,200481,3495,2732364
HR,2020-03-04,14,,,
HR,2020-03-05,14,,,
HR,2020-03-06,14,,,
HR,2020-03-07,14,,,
HR,2020-03-08,14,,,
HR,2020-03-09,14,,,
HR,2020-03-10,14,,,
HR,2020-03-11,14,,,
HR,2020-03-12,14,,,
HR,2020-03-13,14,,,
HR,2020-03-14,14,,,
HR,2020-03-15,14,,,
HR,2020-03-16,14,,,
HR,2020-03-17,15,,,
HR,2020-03-18,17,,,
HR,2020-03-19,17,,,
HR,2020-03-20,19,,,
HR,2020-03-21,21,,,
HR,2020-03-22,21,,,
HR,2020-03-23,28,,,
HR,2020-03-24,30,,,
HR,2020-03-25,31,,,
HR,2020-03-26,32,,,
HR,2020-03-27,33,,,
HR,2020-03-28,35,,,
HR,2020-03-29,35,14,,
HR,2020-03-30,36,20,,
HR,2020-03-31,43,24,,
HR,2020-04-01,43,27,,
HR,2020-04-02,49,27,,
HR,2020-04-03,58,28,,1325
HR,2020-04-04,84,29,,1325
HR,2020-04-05,90,29,,1325
HR,2020-04-06,110,29,2,1325
HR,2020-04-07,143,31,2,2520
HR,2020-04-08,167,32,2,2650
HR,2020-04-09,170,32,2,2964
HR,2020-04-10,176,36,2,3527
HR,2020-04-11,179,36,2,3663
HR,2020-04-12,195,44,3,3903
HR,2020-04-13,196,51,3,4489
HR,2020-04-14,198,55,3,5210
HR,2020-04-15,204,57,3,7388
HR,2020-04-16,215,65,3,8064
HR,2020-04-17,223,86,3,8884
HR,2020-04-18,232,100,3,10454
HR,2020-04-19,250,104,3,12687
HR,2020-04-20,251,141,3,13894
HR,2020-04-21,255,147,3,14562
HR,2020-04-22,264,158,3,15561
HR,2020-04-23,270,170,3,17582
HR,2020-04-24,275,186,3,18845
HR,2020-04-25,287,191,3,20270
HR,2020-04-26,296,199,3,21467
HR,2020-04-27,301,213,3,22993
HR,2020-04-28,308,224,3,24826
HR,2020-04-29,311,225,3,26148
HR,2020-04-30,339,235,4,28202
HR,2020-05-01,357,241,4,30191
HR,2020-05-02,376,242,5,31200
HR,2020-05-03,442,245,5,35278
HR,2020-05-04,517,254,6,38183
HR,2020-05-05,548,256,6,40982
HR,2020-05-06,594,260,7,43279
HR,2020-05-07,625,260,7,46495
HR,2020-05-08,647,279,8,49746
HR,2020-05-09,675,290,9,53282
HR,2020-05-10,703,300,10,56983
HR,2020-05-11,730,337,11,59735
HR,2020-05-12,780,342,11,62377
HR,2020-05-13,793,418,11,65785
HR,2020-05-14,818,439,11,69191
HR,2020-05-15,854,464,13,72326
HR,2020-05-16,887,514,13,75097
HR,2020-05-17,910,562,14,78029
HR,2020-05-18,928,598,14,80698
HR,2020-05-19,964,627,14,82544
HR,2020-05-20,993,648,14,83944
HR,2020-05-21,1030,681,14,88138
HR,2020-05-22,1067,706,16,91119
HR,2020-05-23,1131,750,16,94035
HR,2020-05-24,1184,765,16,97006
HR,2020-05-25,1213,802,16,99987
HR,2020-05-26,1305,824,16,102018
HR,2020-05-27,1381,838,18,104747
HR,2020-05-28,1504,881,19,108031
HR,2020-05-29,1721,940,19,110940
HR,2020-05-30,1923,971,20,114683
HR,2020-05-31,2091,1048,20,118138
HR,2020-06-01,2356,1055,21,121779
HR,2020-06-02,2652,1069,23,124564
HR,2020-06-03,2954,1089,23,127895
HR,2020-06-04,3281,1123,24,132575
HR,2020-06-05,3597,1209,24,137452
HR,2020-06-06,3952,1280,24,141688
HR,2020-06-07,4448,1474,28,145722
HR,2020-06-08,4854,1700,39,150220
HR,2020-06-09,5209,1807,45,153692
HR,2020-06-10,5579,2188,52,158470
HR,2020-06-11,5968,2261,64,162967
HR,2020-06-12,6334,2475,70,167501
HR,2020-06-13,6749,2803,78,171560
HR,2020-06-14,7208,3003,88,185722
HR,2020-06-15,7722,3565,100,189914
HR,2020-06-16,8272,3748,118,193421
HR,2020-06-17,8832,3952,130,197703
HR,2020-06-18,9218,4556,134,202808
HR,2020-06-19,9743,4889,144,207675
HR,2020-06-20,10223,5128,149,212430
HR,2020-06-21,10635,5557,160,217797
HR,2020-06-22,11025,5916,169,222948
HR,2020-06-23,11520,6498,178,226951
HR,2020-06-24,12010,6925,188,231673
HR,2020-06-25,12463,7380,198,236898
HR,2020-06-26,12884,8016,211,241941
HR,2020-06-27,13427,8472,218,247139
HR,2020-06-28,13829,8917,223,252356
HR,2020-06-29,14210,9502,232,260341
HR,2020-06-30,14548,9972,236,264203
HR,2020-07-01,14941,10499,240,269726
HR,2020-07-02,15509,11019,251,277031
HR,2020-07-03,16003,11691,255,288478
HR,2020-07-04,16548,12257,260,298094
HR,2020-07-05,17005,12944,265,307159
HR,2020-07-06,17504,13335,276,315853
HR,2020-07-07,17999,13645,279,323491
HR,2020-07-08,18690,14106,282,332504
HR,2020-07-09,19364,14505,287,342404
HR,2020-07-10,19934,14904,290,352343
HR,2020-07-11,20582,15394,297,363428
HR,2020-07-12,21240,15983,301,372621
HR,2020-07-13,21929,16637,308,381420
HR,2020-07-14,22628,17090,312,388760
HR,2020-07-15,23306,17667,319,400155
HR,2020-07-16,24002,18185,322,409852
HR,2020-07-17,24797,18718,327,424692
HR,2020-07-18,25547,19318,344,436535
HR,2020-07-19,26164,19793,349,447345
HR,2020-07-20,26858,20226,355,457310
HR,2020-07-21,27462,20952,364,467740
HR,2020-07-22,28186,21697,372,477412
HR,2020-07-23,28975,22249,378,490414
HR,2020-07-24,29755,22953,382,505220
HR,2020-07-25,30538,23654,389,536323
HR,2020-07-26,31332,24384,392,549463
HR,2020-07-27,32127,25046,397,559326
HR,2020-07-28,32876,25758,406,570219
HR,2020-07-29,33631,26420,413,582639
HR,2020-07-30,34254,27340,417,600893
HR,2020-07-31,34965,28227,421,612591
HR,2020-08-01,35758,29080,428,628806
HR,2020-08-02,36519,29690,433,646286
HR,2020-08-03,37173,30470,440,657949
HR,2020-08-04,37796,31226,448,671064
HR,2020-08-05,38548,31960,455,683500
HR,2020-08-06,39303,32640,458,697779
HR,2020-08-07,40054,33444,467,713061
HR,2020-08-08,40843,34031,474,730036
HR,2020-08-09,41635,34781,483,744080
HR,2020-08-10,42429,35492,489,753945
HR,2020-08-11,43227,36082,500,771769
HR,2020-08-12,44024,36694,503,786839
HR,2020-08-13,44817,37486,511,801784
HR,2020-08-14,45614,38348,518,817509
HR,2020-08-15,46410,38939,528,830477
HR,2020-08-16,47153,39601,538,844422
HR,2020-08-17,48040,40610,550,854757
HR,2020-08-18,48936,41298,557,867458
HR,2020-08-19,49930,42056,567,889259
HR,2020-08-20,50926,42793,578,910877
HR,2020-08-21,52129,43413,585,926568
HR,2020-08-22,53290,44013,597,944764
HR,2020-08-23,54386,44822,603,964297
HR,2020-08-24,55460,45405,613,983187
HR,2020-08-25,56608,46496,623,1001781
HR,2020-08-26,58005,47613,634,1025524
HR,2020-08-27,59298,48690,646,1051189
HR,2020-08-28,60596,49710,661,1076063
HR,2020-08-29,61987,50711,670,1103832
HR,2020-08-30,63282,51620,682,1130073
HR,2020-08-31,64732,52672,689,1150126
HR,2020-09-01,66426,53835,706,1172778
HR,2020-09-02,68218,54875,721,1195800
HR,2020-09-03,70099,55889,740,1220075
HR,2020-09-04,71983,57171,759,1245640
HR,2020-09-05,74272,58580,781,1268518
HR,2020-09-06,76549,60051,806,1294598
HR,2020-09-07,78773,61611,829,1317045
HR,2020-09-08,81059,63315,854,1334010
HR,2020-09-09,83353,65143,882,1370399
HR,2020-09-10,85944,66705,907,1399628
HR,2020-09-11,88332,68525,932,1431602
HR,2020-09-12,91115,70713,956,1461644
HR,2020-09-13,93641,72587,975,1490034
HR,2020-09-14,96129,74712,1000,1514575
HR,2020-09-15,98622,77166,1026,1536656
HR,2020-09-16,101316,78937,1045,1565646
HR,2020-09-17,103773,81690,1069,1594079
HR,2020-09-18,106261,83878,1092,1623268
HR,2020-09-19,108952,86150,1120,1651482
HR,2020-09-20,111257,88697,1149,1681221
HR,2020-09-21,113075,90884,1177,1706758
HR,2020-09-22,114870,93776,1206,1729974
HR,2020-09-23,116856,96347,1233,1758243
HR,2020-09-24,118554,98410,1255,1783274
HR,2020-09-25,120578,101273,1273,1803327
HR,2020-09-26,122267,103827,1291,1827148
HR,2020-09-27,123782,105990,1307,1851457
HR,2020-09-28,125412,108411,1331,1872894
HR,2020-09-29,126974,110814,1356,1893886
HR,2020-09-30,128599,112877,1382,1920181
HR,2020-10-01,129912,115038,1402,1947071
HR,2020-10-02,131388,116716,1425,1973593
HR,2020-10-03,132576,118258,1450,1999250
HR,2020-10-04,133878,120341,1470,2021267
HR,2020-10-05,134909,121596,1491,2040177
HR,2020-10-06,136115,123286,1509,2079160
HR,2020-10-07,137398,124841,1528,2103722
HR,2020-10-08,138682,126267,1548,2130281
HR,2020-10-09,139932,127540,1562,2156747
HR,2020-10-10,141090,128841,1572,2184243
HR,2020-10-11,142155,130003,1579,2207900
HR,2020-10-12,143221,131228,1592,2228869
HR,2020-10-13,144302,132382,1601,2249349
HR,2020-10-14,145507,133706,1614,2273580
HR,2020-10-15,146706,134719,1623,2299341
HR,2020-10-16,147933,135858,1634,2324943
HR,2020-10-17,149081,137176,1640,2350871
HR,2020-10-18,150033,138351,1640,2371474
HR,2020-10-19,151234,139511,1648,2387906
HR,2020-10-20,152174,140436,1660,2406566
HR,2020-10-21,153367,141506,1674,2429010
HR,2020-10-22,154495,142798,1688,2455407
HR,2020-10-23,155765,143978,1705,2480029
HR,2020-10-24,157064,145196,1720,2505052
HR,2020-10-25,158304,146282,1727,2527343
HR,2020-10-26,159457,147566,1737,2543257
HR,2020-10-27,160705,148503,1750,2562470
HR,2020-10-28,162223,149451,1758,2587171
HR,2020-10-29,163817,150660,1766,2611412
HR,2020-10-30,165467,151839,1777,2636083
HR,2020-10-31,167210,153230,1789,2660556
HR,2020-11-01,168880,154451,1795,2680435
HR,2020-11-02,170446,155717,1810,2694833
HR,2020-11-03,172130,156975,1817,2714652
HR,2020-11-04,174082,158136,1836,2738375
HR,2020-11-05,176146,159643,1859,2759529
HR,2020-11-06,178413,161176,1880,2782656
HR,2020-11-07,180424,162814,1897,2809277
HR,2020-11-08,182804,164444,1912,2833607
HR,2020-11-09,185231,166595,1919,2852300
HR,2020-11-10,187777,168421,1935,2875690
HR,2020-11-11,190323,170250,1958,2900690
HR,2020-11-12,193111,172265,1979,2930335
HR,2020-11-13,195799,174380,2006,2956315
HR,2020-11-14,197917,176368,2011,2979336
HR,2020-11-15,199874,178298,2019,2995118
HR,2020-11-16,202027,180647,2038,3005801
HR,2020-11-17,204477,183261,2063,3021179
HR,2020-11-18,207039,185403,2093,3046661
HR,2020-11-19,209251,187559,2113,3074194
HR,2020-11-20,212355,190067,2138,3106471
HR,2020-11-21,215021,192533,2163,3141508
HR,2020-11-22,217300,194768,2188,3175091
HR,2020-11-23,219963,197335,2216,3199408
HR,2020-11-24,222292,199278,2249,3232433
HR,2020-11-25,224489,201250,2291,3269677
HR,2020-11-26,226611,203517,2316,3335699
HR,2020-11-27,228746,206001,2345,3378052
HR,2020-11-28,230713,208422,2375,3413893
HR,2020-11-29,232522,211216,2401,3540820
HR,2020-11-30,234126,213336,2428,3571541
HR,2020-12-01,235997,215797,2456,3601262
HR,2020-12-02,237604,218443,2488,3633138
HR,2020-12-03,239239,221203,2520,3669876
HR,2020-12-04,240841,223973,2539,3707439
HR,2020-12-05,242398,226524,2564,3745080
HR,2020-12-06,243896,228411,2588,3782619
HR,2020-12-07,245288,230551,2611,3806770
HR,2020-12-08,246679,232108,2624,3842153
HR,2020-12-09,248079,233696,2650,3871079
HR,2020-12-10,249329,235197,2676,3902258
HR,2020-12-11,250394,237009,2699,3932100
HR,2020-12-12,251402,238374,2710,3959888
HR,2020-12-13,252392,239800,2717,3993810
HR,2020-12-14,253385,241544,2733,4017138
HR,2020-12-15,254207,243224,2751,4044900
HR,2020-12-16,255014,244676,2765,4078507
HR,2020-12-17,255728,245933,2782,4113060
HR,2020-12-18,256477,247097,2803,4148399
HR,2020-12-19,257067,248172,2816,4182937
HR,2020-12-20,257644,248935,2821,4219066
HR,2020-12-21,258197,249840,2832,4239771
HR,2020-12-22,258731,250502,2842,4274666
HR,2020-12-23,259226,251149,2847,4314166
HR,2020-12-24,259745,251908,2854,4355778
HR,2020-12-25,260153,252545,2858,4389000
HR,2020-12-26,260545,253145,2865,4414846
HR,2020-12-27,260907,253765,2874,4444824
HR,2020-12-28,261258,254336,2882,4463557
HR,2020-12-29,261672,254880,2892,4492022
HR,2020-12-30,262054,255356,2899,4524498
HR,2020-12-31,262325,255853,2905,4554156
HR,2021-01-01,262611,256386,2911,4580194
HR,2021-01-02,262850,256811,2915,4602577
HR,2021-01-03,263068,257261,2917,4626828
HR,2021-01-04,263312,257652,2923,4644406
HR,2021-01-05,263571,257952,2927,4668127
HR,2021-01-06,263887,258281,2934,4692088
HR,2021-01-07,264161,258658,2940,4720441
HR,2021-01-08,264442,258998,2943,4747220
HR,2021-01-09,264721,259209,2949,4775390
HR,2021-01-10,264955,259495,2950,4802354
HR,2021-01-11,265199,259696,2956,4819866
HR,2021-01-12,265391,259986,2964,4842407
HR,2021-01-13,265616,260236,2966,4867418
HR,2021-01-14,265803,260565,2972,4890330
HR,2021-01-15,265964,260801,2979,4909834
HR,2021-01-16,266131,261019,2983,4931662
HR,2021-01-17,266309,261230,2985,4951524
HR,2021-01-18,266428,261510,2989,4964553
HR,2021-01-19,266581,261751,2993,4987245
HR,2021-01-20,266686,261955,2997,5008791
HR,2021-01-21,266819,262140,3000,5021965
HR,2021-01-22,266939,262349,3005,5042392
HR,2021-01-23,267075,262507,3009,5061345
HR,2021-01-24,267203,262682,3010,5077344
HR,2021-01-25,267321,262929,3014,5087355
HR,2021-01-26,267417,263119,3014,5103035
HR,2021-01-27,267504,263236,3014,5112331
HR,2021-01-28,267601,263347,3014,5127807
HR,2021-01-29,267708,263501,3015,5144281
HR,2021-01-30,267805,263654,3017,5159788
HR,2021-01-31,267897,263764,3018,5172330
HR,2021-02-01,267989,263886,3022,5180620
HR,2021-02-02,268067,263989,3023,5196412
HR,2021-02-03,268136,264093,3024,5218923
HR,2021-02-04,268209,264221,3026,5249249
HR,2021-02-05,268293,264317,3027,5275675
HR,2021-02-06,268364,264429,3027,5303224
HR,2021-02-07,268431,264519,3029,5325170
HR,2021-02-08,268507,264608,3029,5337267
HR,2021-02-09,268600,264713,3033,5358526
HR,2021-02-10,268677,264820,3033,5380061
HR,2021-02-11,268783,264901,3034,5401015
HR,2021-02-12,268887,265015,3035,5420430
HR,2021-02-13,268969,265085,3039,5439747
HR,2021-02-14,269046,265155,3039,5454514
HR,2021-02-15,269154,265212,3039,5463792
HR,2021-02-16,269240,265381,3040,5478753
HR,2021-02-17,269322,265455,3041,5489096
HR,2021-02-18,269405,265549,3042,5505000
HR,2021-02-19,269498,265643,3042,5523274
HR,2021-02-20,269609,265751,3042,5540336
HR,2021-02-21,269730,265827,3042,5554991
HR,2021-02-22,269836,265920,3042,5563749
HR,2021-02-23,269967,266017,3042,5578079
HR,2021-02-24,270097,266099,3043,5595801
HR,2021-02-25,270263,266166,3043,5614807
HR,2021-02-26,270411,266264,3044,5636043
HR,2021-02-27,270610,266358,3047,5657260
HR,2021-02-28,270784,266461,3048,5669984
HR,2021-03-01,270950,266612,3050,5678599
HR,2021-03-02,271125,266725,3052,5697283
HR,2021-03-03,271365,266843,3052,5717809
HR,2021-03-04,271659,266992,3052,5739426
HR,2021-03-05,271892,267116,3053,5760526
HR,2021-03-06,272215,267261,3056,5780031
HR,2021-03-07,272520,267433,3056,5796997
HR,2021-03-08,272751,267610,3058,5806377
HR,2021-03-09,273087,267762,3062,5823948
HR,2021-03-10,273446,267942,3064,5845979
HR,2021-03-11,273888,268144,3065,5864416
HR,2021-03-12,274273,268397,3069,5877255
HR,2021-03-13,274697,268672,3073,5895777
HR,2021-03-14,275137,268968,3074,5913873
HR,2021-03-15,275557,269268,3077,5925266
HR,2021-03-16,276080,269517,3079,5942173
HR,2021-03-17,276635,269812,3083,5961452
HR,2021-03-18,277268,270222,3089,5982315
HR,2021-03-19,278140,270670,3090,6005265
HR,2021-03-20,278961,271038,3093,6028808
HR,2021-03-21,279828,271375,3098,6052876
HR,2021-03-22,280693,271894,3101,6066772
HR,2021-03-23,281588,272335,3104,6088112
HR,2021-03-24,282569,272714,3110,6107247
HR,2021-03-25,283622,273276,3117,6134366
HR,2021-03-26,284944,274024,3125,6162686
HR,2021-03-27,286327,274785,3132,6187507
HR,2021-03-28,287719,275458,3141,6211231
HR,2021-03-29,288714,276259,3143,6224800
HR,2021-03-30,289694,277110,3147,6233290
HR,2021-03-31,290800,277919,3155,6256186
HR,2021-04-01,292409,278883,3164,6282606
HR,2021-04-02,294270,280074,3174,6311734
HR,2021-04-03,296229,281258,3184,6342732
HR,2021-04-04,298133,282368,3191,6371139
HR,2021-04-05,300173,283869,3199,6389802
HR,2021-04-06,302272,284984,3208,6422251
HR,2021-04-07,304638,286182,3219,6454835
HR,2021-04-08,307510,287151,3230,6487798
HR,2021-04-09,310504,289121,3241,6524024
HR,2021-04-10,313441,290736,3252,6558260
HR,2021-04-11,316881,292632,3268,6593116
HR,2021-04-12,320699,294930,3282,6618104
HR,2021-04-13,324544,297039,3298,6652932
HR,2021-04-14,329942,299205,3316,6692475
HR,2021-04-15,335800,301948,3334,6723968
HR,2021-04-16,342077,304906,3354,6765626
HR,2021-04-17,349794,307850,3386,6809613
HR,2021-04-18,356971,311339,3415,6853496
HR,2021-04-19,363813,315002,3448,6885774
HR,2021-04-20,371624,318369,3483,6932530
HR,2021-04-21,381247,322297,3528,6978356
HR,2021-04-22,390989,328809,3583,7019043
HR,2021-04-23,402843,335143,3643,7068195
HR,2021-04-24,413334,340247,3703,7117264
HR,2021-04-25,424319,346304,3767,7164253
HR,2021-04-26,435823,352515,3842,7199776
HR,2021-04-27,447754,359699,3926,7246974
HR,2021-04-28,460198,367317,4021,7295714
HR,2021-04-29,474145,376852,4118,7344419
HR,2021-04-30,487978,386200,4216,7394450
HR,2021-05-01,501566,394709,4341,7445273
HR,2021-05-02,514888,405132,4486,7495503
HR,2021-05-03,527773,418425,4626,7544069
HR,2021-05-04,543559,429950,4779,7602477
HR,2021-05-05,558975,440590,4960,7653930
HR,2021-05-06,573815,452836,5137,7706062
HR,2021-05-07,587682,466420,5299,7758576
HR,2021-05-08,602349,480786,5454,7814131
HR,2021-05-09,615897,493425,5605,7869575
HR,2021-05-10,628615,509617,5766,7919278
HR,2021-05-11,640252,525345,5910,7984152
HR,2021-05-12,652742,539609,6075,8052274
HR,2021-05-13,665028,555650,6238,8117415
HR,2021-05-14,675636,570227,6402,8182327
HR,2021-05-15,685312,582820,6546,8238884
HR,2021-05-16,694427,597676,6685,8299423
HR,2021-05-17,701915,611955,6799,8349357
HR,2021-05-18,709689,626852,6923,8409814
HR,2021-05-19,716507,638673,7076,8479594
HR,2021-05-20,722964,653407,7205,8529816
HR,2021-05-21,728607,666893,7317,8585262
HR,2021-05-22,733628,678220,7415,8639800
HR,2021-05-23,738028,687700,7512,8692082
HR,2021-05-24,741785,696059,7607,8737182
HR,2021-05-25,744602,702779,7735,8787727
HR,2021-05-26,747740,708255,7841,8840489
HR,2021-05-27,750062,713934,7939,8884763
HR,2021-05-28,752069,718959,8035,8931389
HR,2021-05-29,753937,722711,8132,8978383
HR,2021-05-30,755389,726081,8221,9020972
HR,2021-05-31,756635,729752,8303,9050306
HR,2021-06-01,757868,733205,8383,9090941
HR,2021-06-02,759039,735910,8461,9133616
HR,2021-06-03,760019,738799,8532,9177950
HR,2021-06-04,760914,741255,8605,9219033
HR,2021-06-05,761637,742999,8664,9260500
HR,2021-06-06,762291,744482,8712,9297242
HR,2021-06-07,762931,746156,8751,9323986
HR,2021-06-08,763566,747246,8789,9357916
HR,2021-06-09,764094,748186,8829,9392913
HR,2021-06-10,764633,749407,8861,9432102
HR,2021-06-11,765096,750443,8904,9471467
HR,2021-06-12,765522,751387,8949,9506251
HR,2021-06-13,765861,752208,8992,9538624
HR,2021-06-14,766129,753020,9032,9562451
HR,2021-06-15,766357,753584,9070,9594667
HR,2021-06-16,766606,753918,9109,9627222
HR,2021-06-17,766838,754464,9147,9657818
HR,2021-06-18,767047,754924,9183,9691986
HR,2021-06-19,767217,755324,9216,9724617
HR,2021-06-20,767418,755681,9246,9753136
HR,2021-06-21,767580,755968,9275,9773565
HR,2021-06-22,767726,756231,9295,9806083
HR,2021-06-23,767900,756426,9314,9836144
HR,2021-06-24,768002,756679,9333,9866496
HR,2021-06-25,768142,756864,9351,9891746
HR,2021-06-26,768263,757091,9368,9921728
HR,2021-06-27,768378,757308,9385,9952791
HR,2021-06-28,768474,757480,9401,9974316
HR,2021-06-29,768552,757640,9417,10006061
HR,2021-06-30,768639,757771,9431,10039167
HR,2021-07-01,768724,757898,9446,10075025
HR,2021-07-02,768800,758046,9461,10106518
HR,2021-07-03,768852,758144,9474,10139882
HR,2021-07-04,768903,758231,9486,10169292
HR,2021-07-05,768957,758348,9496,10191300
HR,2021-07-06,769030,758442,9506,10223138
HR,2021-07-07,769093,758512,9515,10253758
HR,2021-07-08,769148,758589,9525,10282373
HR,2021-07-09,769205,758678,9534,10311915
HR,2021-07-10,769243,758728,9542,10343409
HR,2021-07-11,769279,758790,9550,10372507
HR,2021-07-12,769307,758849,9556,10391493
HR,2021-07-13,769343,758908,9563,10420791
HR,2021-07-14,769383,758958,9571,10449698
HR,2021-07-15,769417,759001,9578,10477986
HR,2021-07-16,769463,759041,9586,10505073
HR,2021-07-17,769504,759088,9593,10535792
HR,2021-07-18,769539,759123,9599,10561342
HR,2021-07-19,769569,759179,9605,10576646
HR,2021-07-20,769605,759213,9608,10601384
HR,2021-07-21,769640,759240,9611,10630357
HR,2021-07-22,769665,759287,9613,10650286
HR,2021-07-23,769704,759325,9616,10678504
